config_key,config_label,model_name,ranking_mode,target_mode,user_id,layer_index,layer_score,attribution_method,attribution_mode
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,3,3.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,4,2.75,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,5,4.9999998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,6,4.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,7,2.875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,8,3.8750001192092896,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,9,3.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,10,4.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,11,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,12,2.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,13,1.9375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,14,2.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1046,15,6.875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,0,4.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,1,0.6562504768371582,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,2,0.875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,3,1.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,4,2.8749998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,5,2.3749998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,6,2.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,7,1.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,8,2.1250001192092896,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,9,1.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,10,3.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,11,1.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,12,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,13,4.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,14,1.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1046,15,5.875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,0,3.84375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,1,4.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,2,3.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,3,3.4999998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,4,2.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,5,1.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,6,1.875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,7,2.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,8,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,9,1.0000001192092896,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,10,3.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,11,0.7499998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,12,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,13,6.375000238418579,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,14,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,1529,15,4.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,0,3.84375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,1,4.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,2,3.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,3,3.4999998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,4,2.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,5,1.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,6,1.875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,7,2.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,8,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,9,1.0000001192092896,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,10,3.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,11,0.7499998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,12,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,13,6.375000238418579,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,14,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,1529,15,4.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,0,3.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,1,4.1875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,2,2.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,3,0.8749998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,4,1.0000001192092896,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,5,1.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,6,1.0000001192092896,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,7,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,8,0.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,9,1.1249998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,10,3.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,11,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,12,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,13,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,14,1.6875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2201,15,2.0625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,0,3.3125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,1,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,2,2.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,3,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,4,0.6250001192092896,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,5,1.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,6,0.7500001192092896,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,7,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,8,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,9,1.2499998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,10,2.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,11,0.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,12,1.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,13,2.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,14,2.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2201,15,3.3125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,0,1.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,1,1.15625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,2,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,3,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,4,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,5,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,6,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,7,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,8,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,9,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,10,2.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,11,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,12,0.12500005960464478,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,13,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,14,1.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2436,15,1.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,0,1.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,1,1.15625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,2,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,3,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,4,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,5,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,6,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,7,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,8,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,9,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,10,2.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,11,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,12,0.12500005960464478,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,13,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,14,1.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2436,15,1.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,0,1.75,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,1,3.84375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,2,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,3,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,4,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,5,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,6,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,7,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,8,0.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,9,0.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,10,2.1249998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,11,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,12,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,13,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,14,2.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2486,15,1.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,0,1.75,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,1,3.84375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,2,0.625,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,3,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,4,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,5,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,6,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,7,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,8,0.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,9,0.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,10,2.1249998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,11,0.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,12,0.25,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,13,0.375,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,14,2.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2486,15,1.125,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,0,3.124999761581421,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,1,2.749999761581421,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,2,4.1249998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,3,3.1249998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,4,4.124999761581421,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,5,3.3749998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,6,1.9999996423721313,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,7,1.499999761581421,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,8,2.3749998807907104,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,9,2.2499996423721313,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,10,4.124999761581421,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,11,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,12,0.2499997615814209,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,13,0.3750002384185791,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,14,0.9999997615814209,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,ground_truth,2557,15,6.062500238418579,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,0,2.6875,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,1,0.5,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,2,1.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,3,0.24999988079071045,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,4,2.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,5,1.1920928955078125e-07,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,6,0.12499988079071045,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,7,1.0,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,8,0.37500011920928955,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,9,0.49999988079071045,causal_bypass,causal_bypass
lora,LoRA,/content/drive/MyDrive/project-ADI/llama31-1b-movielens-ranking-lora,text,model_choice,2557,10,1.75,causal_bypass,causal_bypass
